ID	Form	Last_form	Rarity	Name (E)	Name (J)	Group	Level	PV	KB	Movement Speed	AP	DPS	Target	Attack Frequency	Range	Cost	Respawn	Ability	Strength_White	Strength_Red	Strength_Floating	Strength_Black	Strength_Metal	Strength_Angel	Strength_Alien	Strength_Zombies	Strength_Relic	Resist_White	Resist_Red	Resist_Floating	Resist_Black	Resist_Metal	Resist_Angel	Resist_Alien	Resist_Zombies	Resist_Relic	Shockwave	Critic	Owned	DPS_White	DPS_Red	DPS_Floating	DPS_Black	DPS_Metal	DPS_Angel	DPS_Alien	DPS_Zombies	DPS_Relic	Min_Range	Max_Range
095	1	0	激レア	Crazed Gross Cat	狂乱のキモネコ		Lv 30 + 0	20,880	3	10	5220	1253	単体	125	350	600	874	100％の確率でLv3波動（射程 732.5）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100	0	1	2506	2506	2506	2506	2506	2506	2506	2506	2506	0	350	no_update
095	2	0	激レア	Crazed Sexy Legs Cat	狂乱の美脚ネコ		Lv 30 + 0	20,880	3	10	5220	1253	単体	125	350	600	874	100％の確率でLv3波動（射程 732.5）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100	0	1	2506	2506	2506	2506	2506	2506	2506	2506	2506	0	350	no_update
095	3	1	激レア	Manic Macho Legs	大狂乱のムキあしネコ		Lv 30 + 0	25,375	3	10	5220	1253	単体	125	350	600	874	100％の確率でLv4波動（射程 932.5）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100	0	1	2506	2506	2506	2506	2506	2506	2506	2506	2506	0	350	no_update
096	1	0	激レア	Crazed Cow Cat	狂乱のウシネコ		Lv 30 + 0	26,100	5	50	682	2046	範囲	10	140	750	136	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	2046	2046	2046	2046	2046	2046	2046	2046	2046	0	140	no_update
096	2	0	激レア	Crazed Giraffe Cat	狂乱のキリンネコ		Lv 30 + 0	26,100	5	50	682	2046	範囲	10	140	750	136	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	2046	2046	2046	2046	2046	2046	2046	2046	2046	0	140	no_update
096	3	1	激レア	Manic Lion Cat	大狂乱のネコライオン		Lv 30 + 0	26,100	5	66	682	2046	範囲	10	140	750	136	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	2046	2046	2046	2046	2046	2046	2046	2046	2046	0	140	no_update
097	1	0	激レア	Crazed Bird Cat	狂乱のネコノトリ		Lv 30 + 0	15,660	4	10	6960	4261	範囲	49	205	975	116	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	4261	4261	4261	4261	4261	4261	4261	4261	4261	0	205	no_update
097	2	0	激レア	Crazed UFO Cat	狂乱のネコUFO		Lv 30 + 0	15,660	4	10	8612	4533	範囲	57	205	975	116	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	4533	4533	4533	4533	4533	4533	4533	4533	4533	0	205	no_update
097	3	1	激レア	Manic Flying Cat	大狂乱の天空のネコ		Lv 30 + 0	15,660	4	10	10497	5525	範囲	57	220	975	116	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	5525	5525	5525	5525	5525	5525	5525	5525	5525	0	220	no_update
098	1	0	激レア	Crazed Fish Cat	狂乱のネコフィッシュ		Lv 30 + 0	36,540	3	13	9395	5318	単体	53	150	735	256	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4）  2％の確率でクリティカル攻撃	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	2	1	5424	8083	5424	5424	5424	5424	5424	5424	5424	0	150	no_update
098	2	0	激レア	Crazed Whale Cat	狂乱のネコクジラ		Lv 30 + 0	36,540	3	13	9395	5318	単体	53	150	735	256	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4）  2％の確率でクリティカル攻撃	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	2	1	5424	8083	5424	5424	5424	5424	5424	5424	5424	0	150	no_update
098	3	1	激レア	Manic Island Cat	大狂乱のネコ島		Lv 30 + 0	44,370	3	13	11425	6467	単体	53	150	735	256	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4）  2％の確率でクリティカル攻撃	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	2	1	6596	9829	6596	6596	6596	6596	6596	6596	6596	0	150	no_update
099	1	0	激レア	Crazed Lizard Cat	狂乱のネコトカゲ		Lv 30 + 0	23,490	3	10	10440	2466	単体	127	400	1500	516	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	2466	2466	2466	2466	2466	2466	2466	2466	2466	0	400	no_update
099	2	0	激レア	Crazed Dragon Cat	狂乱のネコドラゴン		Lv 30 + 0	23,490	3	10	10440	2466	単体	127	400	1500	516	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	2466	2466	2466	2466	2466	2466	2466	2466	2466	0	400	no_update
099	3	1	激レア	Manic King Dragon	大狂乱のネコキングドラゴン		Lv 30 + 0	23,490	3	10	12760	3014	単体	127	415	1500	516	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	3014	3014	3014	3014	3014	3014	3014	3014	3014	0	415	no_update
100	1	0	激レア	Crazed Titan Cat	狂乱の巨神ネコ		Lv 30 + 0	52,200	1	11	17167	6358	範囲	81	150	1950	676	10％の確率でLv10波動（射程 2132.5）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	0	1	6993	6993	6993	6993	6993	6993	6993	6993	6993	0	150	no_update
100	2	0	激レア	Crazed M. Titan Cat	狂乱のネコダラボッチ		Lv 30 + 0	52,200	1	11	17167	6358	範囲	81	150	1950	676	10％の確率でLv10波動（射程 2132.5）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	0	1	6993	6993	6993	6993	6993	6993	6993	6993	6993	0	150	no_update
100	3	1	激レア	Manic Jamiera Cat	大狂乱のネコジャラミ		Lv 30 + 0	63,800	1	11	17167	6358	範囲	81	150	1950	676	15％の確率でLv10波動（射程 2132.5）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	0	1	7311	7311	7311	7311	7311	7311	7311	7311	7311	0	150	no_update
101	1	0	レア	Maiden Cat	ネコ乙女		Lv 30 + 0	16,897	1	9	4710	2048	範囲	69	152	1935	606	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4） 	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	0	1	2048	3072	2048	2048	2048	2048	2048	2048	2048	0	152	no_update
101	2	0	レア	Sportsgirl Cat	モトコ		Lv 30 + 0	16,897	1	9	4710	2048	範囲	69	152	1935	606	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4） 	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	0	1	2048	3072	2048	2048	2048	2048	2048	2048	2048	0	152	no_update
101	3	1	レア	Wrestling Cat	サホリ		Lv 30 + 0	33,795	1	9	4710	2048	範囲	69	152	1935	606	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4）  無効（止める）	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	0	1	2048	3072	2048	2048	2048	2048	2048	2048	2048	0	152	no_update
102	1	0	EX	Clone Elle	弱酸性エル		Lv 30 + 0	3,400	5	12	832	287	範囲	87	150	300	142	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4） 	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	0	0	287	430	287	287	287	287	287	287	287	0	150	no_update
102	2	1	EX	Clone Elle CC	弱酸性エルCC		Lv 30 + 0	3,400	5	12	832	287	範囲	87	150	300	142	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4） 	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	0	0	287	430	287	287	287	287	287	287	287	0	150	no_update
103	1	0	EX	Red Marron	レッドマローン		Lv 30 + 0	1,700	4	10	135	109	単体	37	140	75	60	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	109	109	109	109	109	109	109	109	109	0	140	no_update
103	2	1	EX	Red Marron CC	レッドマローンCC		Lv 30 + 0	1,700	4	10	135	109	単体	37	140	75	60	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	109	109	109	109	109	109	109	109	109	0	140	no_update
104	1	0	EX	Singer Cat	歌謡にゃんこ		Lv 30 + 0	1,700	1	10	135	109	単体	37	140	105	60	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	109	109	109	109	109	109	109	109	109	0	140	no_update
104	2	0	EX	Mega Cat	メガにゃんこ		Lv 30 + 0	3,400	1	4	3060	104	範囲	879	900	1950	11514	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	104	104	104	104	104	104	104	104	104	0	900	no_update
104	3	1	EX	Mega Cat EX	メガにゃんこEX		Lv 30 + 0	3,400	1	4	6120	242	範囲	759	900	1950	11514	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	242	242	242	242	242	242	242	242	242	0	900	no_update
105	1	0	レア	Koi Cat	マジでコイしてる		Lv 30 + 0	6,970	3	10	1700	402	単体	127	350	615	96	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4） 	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	0	1	402	603	402	402	402	402	402	402	402	0	350	no_update
105	2	0	レア	Gross Koi Cat	コイ・the・Night		Lv 30 + 0	6,970	3	10	1700	402	単体	127	350	615	96	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4） 	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	0	1	402	603	402	402	402	402	402	402	402	0	350	no_update
105	3	1	レア	Kiss and Koi	キスヨリ・ス・ゴイ		Lv 30 + 0	6,970	3	25	1700	402	範囲	127	350	615	96	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4） 	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	0	1	402	603	402	402	402	402	402	402	402	0	350	no_update
106	1	0	超激レア	Kuu	猿帝のクウ	Cyber Academy Galaxy Gals	Lv 30 + 0	23,800	5	13	39780	2214	範囲	539	380	4200	3946	対 赤い敵 黒い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4） 	1	1.5	1	1.5	1	1	1	1	1	1	0.5	1	0.5	1	1	1	1	1	0	0	0	2214	3321	2214	3321	2214	2214	2214	2214	2214	0	380	no_update
106	2	0	超激レア	Kuu, type γ	猿帝のクウγ	Cyber Academy Galaxy Gals	Lv 30 + 0	39,100	5	13	62900	3501	範囲	539	380	4200	3946	対 赤い敵 黒い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4） 	1	1.5	1	1.5	1	1	1	1	1	1	0.5	1	0.5	1	1	1	1	1	0	0	0	3501	5251	3501	5251	3501	3501	3501	3501	3501	0	380	no_update
106	3	1	超激レア	Divine Kuu	金猿帝のクウγ	Cyber Academy Galaxy Gals	Lv 30 + 0	73,100	5	13	79900	5222	範囲	459	410	4200	3946	対 赤い敵 黒い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4）  無効（攻撃力低下）	1	1.5	1	1.5	1	1	1	1	1	1	0.5	1	0.5	1	1	1	1	1	0	0	0	5222	7833	5222	7833	5222	5222	5222	5222	5222	0	410	no_update
107	1	0	超激レア	Kai	召し豚のカイ	Cyber Academy Galaxy Gals	Lv 30 + 0	73,100	2	8	52870	5035	範囲	315	175	3990	2146	対 浮いてる敵 打たれ強い（被ダメx0.25～0.2）  100％の確率で1度だけ生き残る	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	1	1	1	1	0	0	1	5035	5035	5035	5035	5035	5035	5035	5035	5035	0	175	no_update
107	2	0	超激レア	Kai type μ	召し豚のカイμ	Cyber Academy Galaxy Gals	Lv 30 + 0	96,900	2	8	84830	8079	範囲	315	175	3990	2146	対 浮いてる敵 打たれ強い（被ダメx0.25～0.2）  100％の確率で1度だけ生き残る	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	1	1	1	1	0	0	1	8079	8079	8079	8079	8079	8079	8079	8079	8079	0	175	no_update
107	3	1	超激レア	Divine Kai	召し猪のカイμ	Cyber Academy Galaxy Gals	Lv 30 + 0	193,800	2	16	118830	11317	範囲	315	175	3990	2146	対 浮いてる敵 打たれ強い（被ダメx0.25～0.2）  100％の確率で1度だけ生き残る 無効（ふっとばす）	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	1	1	1	1	0	0	1	11317	11317	11317	11317	11317	11317	11317	11317	11317	0	175	no_update
108	1	0	超激レア	Coppermine	宝杖のカッパーマイン	Cyber Academy Galaxy Gals	Lv 30 + 0	21,590	3	7	18020	2860	範囲	189	335	3720	1986	対 浮いてる敵 50％の確率で140～168F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	2860	2860	2860	2860	2860	2860	2860	2860	2860	0	335	no_update
108	2	0	超激レア	Coppermine Type κ	宝杖のカッパーκ	Cyber Academy Galaxy Gals	Lv 30 + 0	33,320	3	7	25840	4102	範囲	189	335	3720	1986	対 浮いてる敵 50％の確率で140～168F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	4102	4102	4102	4102	4102	4102	4102	4102	4102	0	335	no_update
108	3	1	超激レア	Divine Coppermine	光宝杖のカッパーκ	Cyber Academy Galaxy Gals	Lv 30 + 0	45,050	3	7	33660	5343	範囲	189	410	3720	1986	対 浮いてる敵 75％の確率で140～168F動きを止める  無効（止める）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	5343	5343	5343	5343	5343	5343	5343	5343	5343	0	410	no_update
109	1	0	EX	Cat Bros	にゃんこ3兄弟		Lv 30 + 0	5,440	4	10	4470	1474	範囲	91	170	1020	60	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1474	1474	1474	1474	1474	1474	1474	1474	1474	0	170	no_update
109	2	1	EX	Secret Base	秘密要塞ネコロス		Lv 30 + 0	5,440	4	10	4470	1474	範囲	91	170	1020	60	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1474	1474	1474	1474	1474	1474	1474	1474	1474	0	170	no_update
110	1	0	レア	Madam Bride	マダム・ザ・花嫁		Lv 30 + 0	19,380	1	8	306	270	範囲	34	110	600	226	3連続攻撃（102 102 102）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	270	270	270	270	270	270	270	270	270	0	110	no_update
110	2	0	レア	Madam King	マダム・ザ・王様		Lv 30 + 0	19,380	1	8	306	270	範囲	34	110	600	226	3連続攻撃（102 102 102）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	270	270	270	270	270	270	270	270	270	0	110	no_update
110	3	1	レア	Madam the Savannah	マダム・ザ・サバンナ		Lv 30 + 0	29,070	1	8	306	270	範囲	34	110	600	226	3連続攻撃（102 102 102） 100％の確率で1度だけ生き残る 無効（ワープ）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	270	270	270	270	270	270	270	270	270	0	110	no_update
111	1	0	レア	Seresu	セレス		Lv 30 + 0	6,665	3	9	800	369	単体	65	200	435	126	対 赤い敵 20％の確率で120～144F動きを遅くする 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	369	369	369	369	369	369	369	369	369	0	200	no_update
111	2	1	レア	Seresu CC	セレスCC		Lv 30 + 0	9,045	3	9	1495	690	単体	65	200	435	126	対 赤い敵 20％の確率で120～144F動きを遅くする 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	690	690	690	690	690	690	690	690	690	0	200	no_update
112	1	0	レア	Nono	ノノ		Lv 30 + 0	10,845	1	11	510	138	単体	111	190	315	76	対 黒い敵 打たれ強い（被ダメx0.25～0.2） 	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	1	1	1	0	0	0	138	138	138	138	138	138	138	138	138	0	190	no_update
112	2	1	レア	Nono CC	ノノCC		Lv 30 + 0	12,700	1	11	815	220	単体	111	190	315	76	対 黒い敵 打たれ強い（被ダメx0.25～0.2） 	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	1	1	1	0	0	0	220	220	220	220	220	220	220	220	220	0	190	no_update
113	1	0	レア	Oruga	オルガ		Lv 30 + 0	4,590	3	9	407	271	単体	45	265	480	186	対 赤い敵 30％の確率でふっとばす	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	271	271	271	271	271	271	271	271	271	0	265	no_update
113	2	1	レア	Oruga CC	オルガCC		Lv 30 + 0	5,440	3	9	577	385	単体	45	265	480	186	対 赤い敵 30％の確率でふっとばす	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	385	385	385	385	385	385	385	385	385	0	265	no_update
114	1	0	レア	Norun	ノルン		Lv 30 + 0	8,160	3	10	3315	1069	単体	93	155	645	146	対 赤い敵 20％の確率で60～72F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1069	1069	1069	1069	1069	1069	1069	1069	1069	0	155	no_update
114	2	1	レア	Norun CC	ノルンCC		Lv 30 + 0	9,860	3	10	4335	1398	単体	93	155	645	146	対 赤い敵 20％の確率で60～72F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1398	1398	1398	1398	1398	1398	1398	1398	1398	0	155	no_update
115	1	0	レア	Yoichi	よいち		Lv 30 + 0	3,315	4	9	1665	684	単体	73	340	1110	346	対 黒い敵 20％の確率で120～144F動きを遅くする 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	684	684	684	684	684	684	684	684	684	0	340	no_update
115	2	1	レア	Yoichi CC	よいちCC		Lv 30 + 0	4,505	4	9	2345	964	単体	73	340	1110	346	対 黒い敵 20％の確率で120～144F動きを遅くする 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	964	964	964	964	964	964	964	964	964	0	340	no_update
116	1	0	レア	Seramu	セラム		Lv 30 + 0	5,185	6	16	2040	577	単体	106	250	510	186	対 黒い敵 30％の確率でふっとばす	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	577	577	577	577	577	577	577	577	577	0	250	no_update
116	2	1	レア	Seramu CC	セラムCC		Lv 30 + 0	5,950	6	16	2635	746	単体	106	250	510	186	対 黒い敵 30％の確率でふっとばす	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	746	746	746	746	746	746	746	746	746	0	250	no_update
117	1	0	レア	Fuu	フウ		Lv 30 + 0	5,015	3	10	815	422	単体	58	244	450	186	対 黒い敵 20％の確率で60～72F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	422	422	422	422	422	422	422	422	422	0	244	no_update
117	2	1	レア	Fuu CC	フウCC		Lv 30 + 0	6,205	3	10	1325	685	単体	58	244	450	186	対 黒い敵 20％の確率で60～72F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	685	685	685	685	685	685	685	685	685	0	244	no_update
118	1	0	激レア	Aura	アウラ		Lv 30 + 0	16,320	2	7	7140	1983	範囲	108	280	1680	1186	対 黒い敵 40％の確率でふっとばす	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1983	1983	1983	1983	1983	1983	1983	1983	1983	0	280	no_update
118	2	1	激レア	Aura CC	アウラCC		Lv 30 + 0	19,720	2	7	11390	3164	範囲	108	280	1680	1186	対 黒い敵 40％の確率でふっとばす	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	3164	3164	3164	3164	3164	3164	3164	3164	3164	0	280	no_update
119	1	0	激レア	Rei	レイ		Lv 30 + 0	23,800	3	14	6970	3428	範囲	61	194	1545	1466	対 黒い敵 40％の確率で120～144F動きを遅くする 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	3428	3428	3428	3428	3428	3428	3428	3428	3428	0	194	no_update
119	2	1	激レア	Rei CC	レイCC		Lv 30 + 0	35,700	3	14	10710	5267	範囲	61	194	1545	1466	対 黒い敵 40％の確率で120～144F動きを遅くする 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5267	5267	5267	5267	5267	5267	5267	5267	5267	0	194	no_update
120	1	0	超激レア	Wyvern	ワイバーン	Merc Storia	Lv 30 + 0	21,250	3	8	18190	4510	範囲	121	370	4470	2846	対 黒い敵 超ダメージ（与ダメx3～4） 	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4510	4510	4510	13530	4510	4510	4510	4510	4510	0	370	no_update
120	2	1	超激レア	Nyavern	ニャイバーン	Merc Storia	Lv 30 + 0	39,100	3	8	26860	6660	範囲	121	370	4470	2846	対 黒い敵 超ダメージ（与ダメx3～4） 	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	6660	6660	6660	19980	6660	6660	6660	6660	6660	0	370	no_update
121	1	0	EX	Magical Healer	癒術士		Lv 30 + 0	3,060	3	11	17	4	単体	139	160	300	1706	対 全ての敵（メタル 無 魔 使 除く） 50％の確率で90～108F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4	4	4	4	4	4	4	4	4	0	160	no_update
121	2	0	EX	Magical Healer CC	癒術士CC		Lv 30 + 0	3,060	3	11	17	4	単体	139	160	300	1706	対 全ての敵（メタル 無 魔 使 除く） 100％の確率で90～108F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4	4	4	4	4	4	4	4	4	0	160	no_update
121	3	1	EX	Nyanko Magical Healer CC	にゃんこ化癒術士CC		Lv 30 + 0	3,060	3	11	17	4	範囲	139	160	300	1706	対 全ての敵（メタル 無 魔 使 除く） 100％の確率で90～108F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4	4	4	4	4	4	4	4	4	0	160	no_update
122	1	0	EX	Merc	メルク		Lv 30 + 0	1,700	2	34	1445	213	単体	204	155	570	926	2％の確率でクリティカル攻撃	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	0	217	217	217	217	217	217	217	217	217	0	155	no_update
122	2	0	EX	MercCC	メルクCC		Lv 30 + 0	1,700	2	34	1445	213	単体	204	155	570	926	2％の確率でクリティカル攻撃	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	0	217	217	217	217	217	217	217	217	217	0	155	no_update
122	3	1	EX	Nyanko MercCC	にゃんことメルクCC		Lv 30 + 0	8,500	2	34	1445	213	単体	204	155	570	336	20％の確率でクリティカル攻撃	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	20	0	255	255	255	255	255	255	255	255	255	0	155	no_update
123	1	0	レア	Vacation Queen	女王様の休日		Lv 30 + 0	11,882	2	6	9860	1502	単体	197	220	1440	186	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4） 	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	0	1	1502	2253	1502	1502	1502	1502	1502	1502	1502	0	220	no_update
123	2	0	レア	Office Lady Cat	いつものOL		Lv 30 + 0	11,882	2	6	10844	1651	単体	197	220	1440	186	2連続攻撃（5,422 5,422） 対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4） 	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	0	1	1651	2476	1651	1651	1651	1651	1651	1651	1651	0	220	no_update
123	3	1	レア	Call Center Cat	コールセンターのOL		Lv 30 + 0	11,882	2	9	10845	2805	単体	116	250	1440	186	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4）  対 赤い敵 40％の確率でふっとばす	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	0	1	2805	4207	2805	2805	2805	2805	2805	2805	2805	0	250	no_update
124	1	0	EX	Bean Cats	マメマメにゃんこ		Lv 30 + 0	4,335	3	8	935	283	単体	99	230	495	294	対 赤い敵 30％の確率でふっとばす	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	283	283	283	283	283	283	283	283	283	0	230	no_update
124	2	1	EX	Brah Cats	ラブラブにゃんこ		Lv 30 + 0	6,867	3	8	1785	541	単体	99	230	495	294	対 赤い敵 30％の確率でふっとばす	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	541	541	541	541	541	541	541	541	541	0	230	no_update
125	1	0	超激レア	Date Masamune	伊達政宗	Sengoku Wargods Vajiras	Lv 30 + 0	23,800	3	16	11492	3252	範囲	106	395	4200	3706	対 赤い敵 黒い敵 40％の確率でふっとばす	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	3252	3252	3252	3252	3252	3252	3252	3252	3252	0	395	no_update
125	2	0	超激レア	Wargod Masamune	武神・伊達政宗	Sengoku Wargods Vajiras	Lv 30 + 0	39,100	3	16	16795	4709	範囲	107	395	4200	3706	対 赤い敵 黒い敵 40％の確率でふっとばす	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4709	4709	4709	4709	4709	4709	4709	4709	4709	0	395	no_update
125	3	1	超激レア	Immortal Masamune	邪眼竜の武神・伊達政宗	Sengoku Wargods Vajiras	Lv 30 + 0	54,400	3	16	22100	6196	範囲	107	425	4200	3706	対 赤い敵 黒い敵 40％の確率でふっとばす	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	6196	6196	6196	6196	6196	6196	6196	6196	6196	0	425	no_update
126	1	0	超激レア	Takeda Shingen	武田信玄	Sengoku Wargods Vajiras	Lv 30 + 0	66,300	2	7	44200	5790	範囲	229	440	5985	4846	対 黒い敵 エイリアン のみに攻撃	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	5790	0	0	5790	0	0	0	440	no_update
126	2	0	超激レア	Wargod Shingen	武神・武田信玄	Sengoku Wargods Vajiras	Lv 30 + 0	100,300	2	7	100470	13105	範囲	230	440	5985	4846	対 黒い敵 エイリアン のみに攻撃	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	13105	0	0	13105	0	0	0	440	no_update
126	3	1	超激レア	Immortal Shingen	猛牛の武神・武田信玄	Sengoku Wargods Vajiras	Lv 30 + 0	134,300	2	7	128605	16775	範囲	230	470	5985	4846	対 黒い敵 エイリアン のみに攻撃	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	16775	0	0	16775	0	0	0	470	no_update
